地址,户型,面积,朝向,装修,楼层,购买时间,总价,单价,关注度,发布时间,链接
建欣苑六里,3室1厅,112.43,南 北,精装,高楼层(共6层),2007年,610.0,54256,4, 16天以前发布,https://bj.lianjia.com/ershoufang/101125888287.html
北环里小区,3室1厅,71.18,南 北,简装,底层(共5层),1984年,203.88,28643,8, 31天以前发布,https://bj.lianjia.com/ershoufang/101121660266.html
北京机床研究所家属楼,2室1厅,56.94,南 北,其他,顶层(共5层),1980年,59.0,10362,6, 7个月以前发布,https://bj.lianjia.com/ershoufang/101125290187.html
冠城大通澜石,3室1厅,120.47,南 北,精装,中楼层(共26层),2012年,1398.0,116046,17, 3个月以前发布,https://bj.lianjia.com/ershoufang/101124748544.html
瑞都国际南区,1室1厅,65.04,西 北,精装,低楼层(共24层),2005年,229.0,35210,25, 5个月以前发布,https://bj.lianjia.com/ershoufang/101123427396.html
天通苑北三区,4室2厅,168.37,南 北,简装,高楼层(共7层),板楼,428.0,25421,11, 15天以前发布,https://bj.lianjia.com/ershoufang/101126117653.html
DBC加州小镇,1室0厅,42.37,南,简装,中楼层(共11层),2005年,155.0,36583,10, 14天以前发布,https://bj.lianjia.com/ershoufang/101122563716.html
安慧里一区,2室1厅,79.03,南 北 西,精装,低楼层(共18层),1991年,505.0,63900,99, 4个月以前发布,https://bj.lianjia.com/ershoufang/101125925882.html
阳光上东,3室1厅,189.69,南 北 东,精装,底层(共9层),2008年,1368.0,72118,92, 7个月以前发布,https://bj.lianjia.com/ershoufang/101124569893.html
南平里,2室1厅,62.21,南 北,精装,高楼层(共6层),板楼,180.0,28935,17, 2个月以前发布,https://bj.lianjia.com/ershoufang/101126107936.html
宾阳北里,3室2厅,87.16,南 北,精装,中楼层(共6层),板楼,169.0,19390,1, 23天以前发布,https://bj.lianjia.com/ershoufang/101121285596.html
海特花园西区,2室2厅,92.85,南 北,精装,中楼层(共7层),1995年,355.0,38234,14, 1个月以前发布,https://bj.lianjia.com/ershoufang/101126070062.html
太平桥西里,2室1厅,69.28,南,简装,低楼层(共16层),塔楼,388.0,56005,20, 3个月以前发布,https://bj.lianjia.com/ershoufang/101123066316.html
达富苑,2室2厅,103.31,南 北,简装,中楼层(共7层),板楼,345.0,33395,38, 8个月以前发布,https://bj.lianjia.com/ershoufang/101126012274.html
田家园小区,1室0厅,37.82,南 北,简装,高楼层(共6层),2005年,65.0,17187,1, 15天以前发布,https://bj.lianjia.com/ershoufang/101126169768.html
蜂鸟家园,1室0厅,51.68,北,精装,顶层(共14层),2004年,598.0,115713,4, 2个月以前发布,https://bj.lianjia.com/ershoufang/101124903744.html
仓房小区,2室1厅,65.9,南 北,简装,中楼层(共6层),板楼,102.0,15478,5, 10个月以前发布,https://bj.lianjia.com/ershoufang/101125949937.html
葡东小区,2室1厅,68.75,南 北,精装,中楼层(共6层),板楼,199.0,28946,18, 2个月以前发布,https://bj.lianjia.com/ershoufang/101125870194.html
康泽佳苑南区,2室1厅,52.7,南,简装,18层,2014年,188.0,35674,4, 17天以前发布,https://bj.lianjia.com/ershoufang/101124708610.html
世纪新景,3室1厅,184.08,南 北,简装,中楼层(共18层),板楼,1730.0,93981,21, 2个月以前发布,https://bj.lianjia.com/ershoufang/101124903744.html
红莲南里,2室1厅,54.05,南 北,简装,顶层(共6层),板楼,388.0,71786,74, 2个月以前发布,https://bj.lianjia.com/ershoufang/101125612731.html
福城国际公寓,2室2厅,107.32,南 北,简装,高楼层(共15层),2008年,160.0,14909,1, 1个月以前发布,https://bj.lianjia.com/ershoufang/101123462841.html
万科新里程59号院,3室2厅,108.15,南 北,精装,底层(共9层),板楼,479.0,44291,3, 2个月以前发布,https://bj.lianjia.com/ershoufang/101126063932.html
常楹公元,2室1厅,83.37,南,精装,中楼层(共25层),板塔结合,639.0,76647,86, 5个月以前发布,https://bj.lianjia.com/ershoufang/101122832325.html
科育小区,2室1厅,46.8,南 北,简装,中楼层(共5层),2008年,596.0,127351,50, 6个月以前发布,https://bj.lianjia.com/ershoufang/101124386088.html
加州水郡三期,2室1厅,86.66,西北,简装,低楼层(共14层),2010年,183.0,21118,5, 16天以前发布,https://bj.lianjia.com/ershoufang/101126054186.html
理想家园,2室1厅,71.16,东南,简装,25层,塔楼,245.0,34430,16, 2个月以前发布,https://bj.lianjia.com/ershoufang/101123111318.html
京棉新城,2室1厅,73.97,东南,精装,低楼层(共32层),2006年,409.0,55293,36, 6个月以前发布,https://bj.lianjia.com/ershoufang/101123756600.html
白檀小区,2室1厅,89.84,南 北,简装,6层,暂无数据,150.0,16697,0, 12天以前发布,https://bj.lianjia.com/ershoufang/101125949812.html
石韵浩庭,2室1厅,108.06,南 北,精装,中楼层(共15层),2004年,860.0,79586,26, 3个月以前发布,https://bj.lianjia.com/ershoufang/101126088623.html
远洋一方润园6号院,1室1厅,54.05,南,精装,低楼层(共15层),2011年,215.0,39778,46, 1个月以前发布,https://bj.lianjia.com/ershoufang/101125712120.html
迎曦园,2室1厅,92.0,南 西,精装,高楼层(共21层),塔楼,488.0,53044,10, 17天以前发布,https://bj.lianjia.com/ershoufang/101126101157.html
龙湖时代天街,2室1厅,85.27,东 西,简装,高楼层(共26层),2014年,246.0,28850,12, 30天以前发布,https://bj.lianjia.com/ershoufang/101122614067.html
丽景长安二期,1室1厅,62.35,西,精装,低楼层(共27层),2015年,209.0,33521,23, 5个月以前发布,https://bj.lianjia.com/ershoufang/101125348387.html
